fecha,hosp_fract_cadera,hosp_insuf_card,hosp_infarto_miorardio,hosp_ictus,hosp_epoc,camas_iniciales_planta,camas_habilitadas_planta,camas_ocupadas_planta,camas_iniciales_uci,camas_habilitadas_uci,camas_ocupadas_uci,camas_ocupadas_covid_uci,codigo_ine,tmax,tmin,precip_mm,humedad_%,viento_kph,hospital_Complejo Asistencial Universitario de Burgos,hospital_Complejo Asistencial Universitario de León,hospital_Complejo Asistencial Universitario de Palencia,hospital_Complejo Asistencial Universitario de Salamanca,hospital_Complejo Asistencial de Segovia,hospital_Complejo Asistencial de Soria,hospital_Complejo Asistencial de Zamora,hospital_Complejo Asistencial de Ávila,hospital_Hospital Clínico Universitario de Valladolid,hospital_Hospital El Bierzo,hospital_Hospital Santiago Apóstol,hospital_Hospital Santos Reyes,hospital_Hospital Universitario Río Hortega,provincia_Burgos,provincia_León,provincia_Palencia,provincia_Salamanca,provincia_Segovia,provincia_Soria,provincia_Valladolid,provincia_Zamora,provincia_Ávila
2022-01-07,10.0,31.0,5.0,16.0,13.0,842.0,749.0,497.0,42.0,47.0,37.0,18.0,9059,6,0,0.0,87,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,18.0,28.0,11.0,18.0,22.0,850.0,876.0,564.0,44.0,62.0,33.0,21.0,24089,10,-2,0.0,40,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,5.0,16.0,4.0,9.0,3.0,451.0,401.0,282.0,20.0,23.0,18.0,10.0,34120,7,1,0.0,78,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,8.0,44.0,17.0,18.0,14.0,721.0,730.0,539.0,60.0,57.0,48.0,14.0,37274,8,0,0.0,80,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,5.0,22.0,2.0,7.0,7.0,391.0,391.0,257.0,14.0,17.0,13.0,10.0,24089,10,-2,0.0,40,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,2.0,3.0,0.0,1.0,1.0,114.0,108.0,57.0,0.0,0.0,0.0,0.0,9059,6,0,0.0,87,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,0.0,5.0,0.0,1.0,0.0,114.0,114.0,56.0,0.0,0.0,0.0,0.0,9059,6,0,0.0,87,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,7.0,26.0,21.0,24.0,12.0,674.0,631.0,428.0,57.0,60.0,45.0,13.0,47186,7,1,0.0,81,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-07,7.0,26.0,12.0,10.0,16.0,573.0,515.0,400.0,33.0,37.0,29.0,16.0,47186,7,1,0.0,81,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-08,6.0,11.0,3.0,5.0,13.0,365.0,325.0,185.0,16.0,31.0,14.0,5.0,40004,7,-3,0.0,76,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-08,3.0,6.0,1.0,5.0,1.0,319.0,273.0,163.0,14.0,14.0,11.0,5.0,42173,6,-3,0.1,79,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-01-08,7.0,15.0,2.0,5.0,18.0,395.0,368.0,255.0,17.0,19.0,9.0,5.0,49275,8,-2,0.0,74,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-01-08,3.0,15.0,6.0,9.0,9.0,422.0,366.0,229.0,14.0,18.0,9.0,3.0,5019,11,0,0.0,58,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08,9.0,34.0,4.0,16.0,15.0,842.0,752.0,469.0,42.0,47.0,38.0,17.0,9059,6,-2,0.0,86,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,19.0,33.0,10.0,18.0,21.0,850.0,876.0,528.0,44.0,62.0,34.0,21.0,24089,11,0,0.0,58,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,4.0,16.0,3.0,5.0,3.0,451.0,398.0,263.0,20.0,23.0,17.0,9.0,34120,7,-1,0.0,76,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,11.0,44.0,20.0,14.0,15.0,721.0,730.0,541.0,60.0,57.0,47.0,13.0,37274,9,-2,0.0,73,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,4.0,23.0,2.0,7.0,6.0,391.0,391.0,245.0,14.0,17.0,11.0,9.0,24089,11,0,0.0,58,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,2.0,3.0,0.0,0.0,1.0,114.0,108.0,39.0,0.0,0.0,0.0,0.0,9059,6,-2,0.0,86,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,0.0,4.0,0.0,1.0,0.0,114.0,114.0,60.0,0.0,0.0,0.0,0.0,9059,6,-2,0.0,86,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,7.0,21.0,17.0,24.0,11.0,674.0,633.0,403.0,57.0,60.0,49.0,15.0,47186,7,-2,0.0,78,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-08,6.0,24.0,9.0,10.0,13.0,573.0,514.0,372.0,33.0,37.0,29.0,16.0,47186,7,-2,0.0,78,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-09,5.0,13.0,3.0,7.0,13.0,365.0,325.0,190.0,16.0,31.0,13.0,4.0,40004,7,0,1.5,87,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-09,3.0,7.0,2.0,5.0,2.0,319.0,273.0,169.0,14.0,14.0,12.0,5.0,42173,7,0,1.3,88,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-01-09,6.0,14.0,2.0,6.0,19.0,395.0,368.0,263.0,17.0,19.0,9.0,5.0,49275,10,2,0.0,90,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-01-09,3.0,17.0,5.0,9.0,11.0,422.0,366.0,229.0,14.0,18.0,9.0,3.0,5019,13,5,0.0,70,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09,9.0,36.0,7.0,17.0,16.0,842.0,753.0,496.0,42.0,47.0,36.0,16.0,9059,8,2,0.3,93,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,19.0,30.0,9.0,17.0,22.0,850.0,876.0,548.0,44.0,62.0,37.0,23.0,24089,13,5,0.0,70,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,5.0,16.0,2.0,5.0,5.0,451.0,394.0,268.0,20.0,23.0,17.0,10.0,34120,10,3,0.2,83,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,12.0,47.0,19.0,17.0,16.0,721.0,727.0,564.0,60.0,57.0,49.0,13.0,37274,10,1,0.1,85,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,6.0,24.0,2.0,7.0,7.0,391.0,391.0,258.0,14.0,17.0,10.0,9.0,24089,13,5,0.0,70,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,2.0,3.0,0.0,0.0,1.0,114.0,108.0,43.0,0.0,0.0,0.0,0.0,9059,8,2,0.3,93,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,0.0,4.0,0.0,1.0,0.0,114.0,114.0,55.0,0.0,0.0,0.0,0.0,9059,8,2,0.3,93,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,7.0,19.0,17.0,25.0,11.0,674.0,631.0,416.0,57.0,60.0,50.0,16.0,47186,10,2,0.0,88,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-09,6.0,24.0,10.0,10.0,14.0,573.0,513.0,385.0,33.0,37.0,30.0,17.0,47186,10,2,0.0,88,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-10,5.0,15.0,4.0,9.0,13.0,365.0,325.0,216.0,16.0,31.0,12.0,4.0,40004,8,5,1.5,97,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-10,3.0,7.0,2.0,6.0,3.0,319.0,272.0,181.0,14.0,14.0,12.0,5.0,42173,9,6,0.5,90,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-01-10,6.0,16.0,0.0,6.0,19.0,395.0,368.0,283.0,17.0,19.0,9.0,5.0,49275,14,7,0.0,87,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-01-10,4.0,21.0,5.0,9.0,11.0,422.0,366.0,246.0,14.0,18.0,10.0,4.0,5019,11,5,4.2,87,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10,9.0,39.0,8.0,17.0,18.0,842.0,753.0,556.0,42.0,47.0,34.0,15.0,9059,9,5,0.4,94,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,18.0,33.0,14.0,19.0,21.0,850.0,876.0,590.0,44.0,62.0,34.0,23.0,24089,11,5,4.2,87,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,5.0,17.0,2.0,6.0,5.0,451.0,401.0,290.0,20.0,23.0,17.0,9.0,34120,14,7,0.0,83,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,12.0,50.0,21.0,16.0,17.0,721.0,707.0,609.0,60.0,57.0,48.0,14.0,37274,13,7,0.0,88,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,6.0,25.0,2.0,7.0,9.0,391.0,391.0,266.0,14.0,17.0,9.0,8.0,24089,11,5,4.2,87,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,2.0,3.0,0.0,0.0,2.0,114.0,108.0,55.0,0.0,0.0,0.0,0.0,9059,9,5,0.4,94,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,0.0,5.0,0.0,1.0,0.0,114.0,114.0,55.0,0.0,0.0,0.0,0.0,9059,9,5,0.4,94,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,8.0,21.0,19.0,27.0,11.0,674.0,627.0,453.0,57.0,61.0,50.0,17.0,47186,13,7,0.0,86,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-10,7.0,24.0,10.0,15.0,13.0,573.0,512.0,423.0,33.0,37.0,30.0,17.0,47186,13,7,0.0,86,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-11,5.0,18.0,4.0,9.0,9.0,365.0,325.0,224.0,16.0,31.0,13.0,4.0,40004,10,3,0.0,87,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-11,1.0,7.0,3.0,7.0,3.0,319.0,272.0,195.0,14.0,14.0,11.0,5.0,42173,9,3,0.1,76,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-01-11,5.0,15.0,0.0,9.0,18.0,395.0,366.0,308.0,17.0,19.0,9.0,5.0,49275,13,5,0.0,79,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-01-11,4.0,21.0,7.0,11.0,9.0,422.0,366.0,250.0,14.0,14.0,10.0,4.0,5019,14,3,0.0,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11,9.0,39.0,6.0,17.0,19.0,842.0,749.0,587.0,42.0,47.0,35.0,15.0,9059,8,5,0.3,89,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,17.0,33.0,19.0,20.0,21.0,850.0,876.0,613.0,44.0,62.0,41.0,21.0,24089,14,3,0.0,68,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,4.0,19.0,1.0,4.0,5.0,451.0,401.0,280.0,20.0,23.0,18.0,10.0,34120,11,5,0.2,79,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,13.0,45.0,21.0,15.0,18.0,721.0,722.0,609.0,60.0,60.0,50.0,15.0,37274,12,4,0.0,82,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,5.0,27.0,1.0,6.0,10.0,391.0,391.0,277.0,14.0,17.0,11.0,9.0,24089,14,3,0.0,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,2.0,3.0,0.0,1.0,3.0,114.0,106.0,51.0,0.0,0.0,0.0,0.0,9059,8,5,0.3,89,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,0.0,5.0,0.0,1.0,1.0,114.0,114.0,58.0,0.0,0.0,0.0,0.0,9059,8,5,0.3,89,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,6.0,21.0,19.0,27.0,10.0,674.0,631.0,471.0,57.0,63.0,51.0,16.0,47186,12,5,0.0,79,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-11,7.0,20.0,10.0,16.0,15.0,573.0,516.0,439.0,33.0,37.0,34.0,16.0,47186,12,5,0.0,79,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-12,4.0,22.0,3.0,10.0,8.0,365.0,325.0,221.0,16.0,31.0,11.0,4.0,40004,10,1,0.1,69,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-12,2.0,9.0,3.0,6.0,4.0,319.0,276.0,190.0,14.0,14.0,11.0,6.0,42173,9,-2,0.0,54,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-01-12,5.0,17.0,0.0,8.0,15.0,395.0,365.0,317.0,17.0,19.0,8.0,4.0,49275,10,2,0.0,63,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-01-12,5.0,22.0,7.0,9.0,11.0,422.0,366.0,254.0,14.0,14.0,10.0,4.0,5019,12,4,0.6,58,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12,9.0,40.0,5.0,16.0,19.0,842.0,741.0,582.0,42.0,47.0,36.0,15.0,9059,7,-2,0.0,74,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,12.0,20.0,22.0,17.0,17.0,850.0,876.0,596.0,44.0,62.0,44.0,20.0,24089,12,4,0.6,58,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,5.0,18.0,1.0,5.0,7.0,451.0,401.0,285.0,20.0,23.0,17.0,8.0,34120,9,2,0.0,62,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,11.0,43.0,23.0,13.0,16.0,721.0,718.0,604.0,60.0,60.0,48.0,14.0,37274,10,2,0.0,69,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,6.0,28.0,1.0,6.0,10.0,391.0,391.0,290.0,14.0,17.0,12.0,10.0,24089,12,4,0.6,58,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,2.0,3.0,0.0,2.0,3.0,114.0,107.0,46.0,0.0,0.0,0.0,0.0,9059,7,-2,0.0,74,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,0.0,6.0,0.0,1.0,1.0,114.0,114.0,81.0,0.0,0.0,0.0,0.0,9059,7,-2,0.0,74,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,5.0,21.0,16.0,27.0,8.0,674.0,624.0,493.0,57.0,64.0,57.0,17.0,47186,10,2,0.0,59,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-12,8.0,12.0,10.0,16.0,14.0,573.0,515.0,430.0,33.0,37.0,36.0,16.0,47186,10,2,0.0,59,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-13,3.0,24.0,3.0,10.0,8.0,365.0,325.0,233.0,16.0,31.0,11.0,4.0,40004,8,-1,0.0,57,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-13,2.0,9.0,3.0,5.0,6.0,319.0,272.0,191.0,14.0,14.0,11.0,6.0,42173,5,-4,0.0,56,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-01-13,7.0,18.0,0.0,8.0,14.0,395.0,366.0,309.0,17.0,19.0,8.0,4.0,49275,8,-3,0.0,59,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-01-13,4.0,21.0,8.0,9.0,10.0,422.0,366.0,252.0,14.0,14.0,10.0,3.0,5019,12,0,0.0,53,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13,10.0,38.0,4.0,13.0,19.0,842.0,734.0,594.0,42.0,47.0,36.0,16.0,9059,8,-4,0.0,63,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,14.0,23.0,21.0,17.0,16.0,850.0,876.0,577.0,44.0,62.0,40.0,20.0,24089,12,0,0.0,53,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,5.0,21.0,2.0,5.0,8.0,451.0,401.0,293.0,20.0,23.0,16.0,9.0,34120,9,-3,0.0,53,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,11.0,44.0,20.0,16.0,16.0,721.0,722.0,611.0,60.0,60.0,46.0,13.0,37274,9,-2,0.0,60,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,7.0,23.0,0.0,3.0,10.0,391.0,391.0,271.0,14.0,17.0,12.0,10.0,24089,12,0,0.0,53,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,2.0,3.0,0.0,2.0,3.0,114.0,105.0,49.0,0.0,0.0,0.0,0.0,9059,8,-4,0.0,63,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,0.0,5.0,0.0,1.0,1.0,114.0,114.0,82.0,0.0,0.0,0.0,0.0,9059,8,-4,0.0,63,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
