Fecha,Hospital_ID,Provincia,Ocupacion_Camas,Camas_UCI_Disp,Personal_Disp,Procedimientos_Cirugia,Hospitalizaciones_Respiratorias,Hospitalizaciones_Cardio,Mortalidad_General,Temperatura_Media_C,Precipitacion_mm,Fecha_M_A,ds,y
2022-12-16,B,Segovia,86.75888411916225,43,100,48,20,15,0.044765893463099074,17.521771463965877,4.346781483164702,2022-12,2022-12-16,86.75888411916225
2022-12-17,B,Valladolid,72.66032757178453,31,135,21,43,3,0.04181258728546486,22.683908458143907,1.928396089422456,2022-12,2022-12-17,72.66032757178453
2022-12-18,B,Zamora,80.52780091835672,32,96,26,35,36,0.03840698938304371,22.310622118818674,1.9110562269114495,2022-12,2022-12-18,80.52780091835672
2022-12-19,A,Zamora,85.40257433282837,12,117,39,47,17,0.05419177864020191,24.376373290297927,7.6876418072116035,2022-12,2022-12-19,85.40257433282837
2022-12-20,A,Palencia,80.88227836163571,43,141,38,28,16,0.03886602240804141,29.19280340986892,2.655875983073599,2022-12,2022-12-20,80.88227836163571
2022-12-21,C,Salamanca,74.58314644102845,41,125,28,5,31,0.027303212662128276,23.696571626437194,7.67233394159223,2022-12,2022-12-21,74.58314644102845
2022-12-22,B,Burgos,77.66615661039498,30,87,20,15,36,0.037852259417974085,23.103259001679277,2.0588731076659936,2022-12,2022-12-22,77.66615661039498
2022-12-23,C,Zamora,95.99289091976016,30,85,43,25,20,0.09774138455292115,15.754843994019959,3.216863687013094,2022-12,2022-12-23,95.99289091976016
2022-12-24,A,Valladolid,88.92750371641796,20,90,16,8,9,0.04700020752953638,15.943612140270359,4.654869724396994,2022-12,2022-12-24,88.92750371641796
2022-12-25,A,León,83.88933948303682,48,118,43,11,31,0.050024149917250224,17.81020186990183,9.431958496934508,2022-12,2022-12-25,83.88933948303682
2022-12-26,A,Zamora,70.35601691963302,13,62,29,30,33,0.06188904909560261,15.487061575376224,9.317314247538246,2022-12,2022-12-26,70.35601691963302
2022-12-27,A,León,97.78763121370517,10,136,47,16,27,0.0985006691572804,26.150293433550186,2.068718754222878,2022-12,2022-12-27,97.78763121370517
2022-12-28,A,Zamora,88.80073817705001,37,107,33,35,16,0.031744114879218674,25.84995455990945,3.582190412430728,2022-12,2022-12-28,88.80073817705001
2022-12-29,A,Burgos,78.87382936565845,33,99,19,21,10,0.07131538994791906,17.040843516474645,1.4939938845377232,2022-12,2022-12-29,78.87382936565845
2022-12-30,A,Zamora,94.61952247993946,44,79,41,37,29,0.07443862241875518,27.541183511929212,5.099850793134971,2022-12,2022-12-30,94.61952247993946
2022-12-31,B,Valladolid,77.2360853681709,22,111,24,15,4,0.06465919751137594,17.32179052269168,4.605825506946665,2022-12,2022-12-31,77.2360853681709
