provincia,fecha,tmax,tmin,precip_mm,humedad_%,viento_kph
Burgos,2023-07-31,32,13,0.0,50,12
Burgos,2023-08-01,32,13,0.0,49,8
Burgos,2023-08-02,31,16,0.0,57,17
Burgos,2023-08-03,25,12,0.0,63,16
Burgos,2023-08-04,21,9,0.2,64,20
Burgos,2023-08-05,28,9,0.0,51,11
Burgos,2023-08-06,24,12,0.0,53,19
Burgos,2023-08-07,29,8,0.0,47,14
Burgos,2023-08-08,34,11,0.0,38,12
Burgos,2023-08-09,39,16,0.0,34,14
Burgos,2023-08-10,34,18,0.0,32,11
Burgos,2023-08-11,36,15,0.0,39,12
Burgos,2023-08-12,32,16,0.0,51,13
Burgos,2023-08-13,31,14,0.0,63,17
Burgos,2023-08-14,33,15,0.0,58,13
Burgos,2023-08-15,29,13,0.0,64,16
Burgos,2023-08-16,30,14,0.1,64,15
Burgos,2023-08-17,34,15,0.0,52,13
Burgos,2023-08-18,32,17,0.0,42,14
Burgos,2023-08-19,34,17,0.0,43,12
Burgos,2023-08-20,36,17,0.0,54,10
Burgos,2023-08-21,38,16,0.0,50,12
Burgos,2023-08-22,37,17,1.2,44,12
Burgos,2023-08-23,38,21,0.0,34,10
Burgos,2023-08-24,38,21,0.0,31,13
Burgos,2023-08-25,32,14,0.0,54,15
Burgos,2023-08-26,23,12,0.6,70,18
Burgos,2023-08-27,18,9,0.0,69,22
Burgos,2023-08-28,21,10,0.1,66,13
Burgos,2023-08-29,19,11,1.5,76,13
Burgos,2023-08-30,22,10,0.1,67,12
Burgos,2023-08-31,27,10,0.0,56,9
Burgos,2023-09-01,29,12,0.0,50,13
Burgos,2023-09-02,20,13,3.8,77,15
Burgos,2023-09-03,25,12,2.4,71,22
Burgos,2023-09-04,25,16,3.3,61,16
Burgos,2023-09-05,28,15,0.0,48,11
Burgos,2023-09-06,29,16,0.0,42,7
Burgos,2023-09-07,29,18,0.9,49,8
Burgos,2023-09-08,30,17,0.3,50,8
Burgos,2023-09-09,29,18,5.2,53,15
Burgos,2023-09-10,28,15,0.2,60,7
Burgos,2023-09-11,27,15,2.9,57,9
Burgos,2023-09-12,23,13,4.8,74,10
Burgos,2023-09-13,24,12,0.0,72,15
Burgos,2023-09-14,26,12,0.1,65,11
Burgos,2023-09-15,25,15,8.1,64,10
Burgos,2023-09-16,24,13,0.4,70,12
Burgos,2023-09-17,21,14,5.7,62,17
Burgos,2023-09-18,19,12,0.2,66,18
Burgos,2023-09-19,23,10,0.0,57,6
Burgos,2023-09-20,23,11,0.0,51,18
Burgos,2023-09-21,19,11,12.0,64,24
Burgos,2023-09-22,18,6,0.0,60,15
Burgos,2023-09-23,21,6,0.0,55,5
Burgos,2023-09-24,26,9,0.0,36,9
Burgos,2023-09-25,28,11,0.0,35,7
Burgos,2023-09-26,27,13,0.0,41,7
Burgos,2023-09-27,27,14,0.0,45,13
Burgos,2023-09-28,27,13,0.0,45,10
Burgos,2023-09-29,28,13,0.0,48,5
Burgos,2023-09-30,31,15,0.0,43,6
Burgos,2023-10-01,31,16,0.0,30,7
Burgos,2023-10-02,31,16,0.0,27,10
Burgos,2023-10-03,23,13,0.0,57,16
Burgos,2023-10-04,27,11,0.0,61,11
Burgos,2023-10-05,28,13,0.0,37,8
Burgos,2023-10-06,29,15,0.0,34,7
Burgos,2023-10-07,30,14,0.0,36,7
Burgos,2023-10-08,28,15,0.0,36,5
Burgos,2023-10-09,28,15,0.0,33,7
Burgos,2023-10-10,28,12,0.0,29,6
Burgos,2023-10-11,27,12,0.0,28,6
Burgos,2023-10-12,27,12,0.0,27,7
Burgos,2023-10-13,23,13,1.4,44,17
Burgos,2023-10-14,17,11,0.8,89,10
Burgos,2023-10-15,20,9,6.4,70,9
Burgos,2023-10-16,19,12,1.8,74,12
Burgos,2023-10-17,23,14,2.7,64,27
Burgos,2023-10-18,18,13,7.4,73,34
Burgos,2023-10-19,14,10,17.6,84,30
Burgos,2023-10-20,13,6,1.0,77,34
Burgos,2023-10-21,13,5,0.0,68,20
Burgos,2023-10-22,16,6,4.2,55,13
Burgos,2023-10-23,12,8,11.0,81,21
Burgos,2023-10-24,11,5,3.3,83,20
Burgos,2023-10-25,14,10,2.6,86,27
Burgos,2023-10-26,15,8,15.3,85,33
Burgos,2023-10-27,11,7,3.4,83,28
Burgos,2023-10-28,14,8,1.0,79,35
Burgos,2023-10-29,12,10,27.0,84,32
Burgos,2023-10-30,11,7,3.8,78,25
Burgos,2023-10-31,11,6,0.0,79,19
Burgos,2023-11-01,12,6,3.5,79,33
Burgos,2023-11-02,13,4,23.1,78,39
Burgos,2023-11-03,9,4,1.5,77,32
Burgos,2023-11-04,12,6,9.2,85,43
Burgos,2023-11-05,9,5,0.5,76,34
Burgos,2023-11-06,9,2,1.0,72,22
Burgos,2023-11-07,8,1,1.8,84,17
Burgos,2023-11-08,8,2,3.5,88,20
Burgos,2023-11-09,10,6,5.3,80,20
Burgos,2023-11-10,9,5,2.2,89,18
Burgos,2023-11-11,15,8,5.0,91,28
Burgos,2023-11-12,15,11,0.7,83,24
Burgos,2023-11-13,16,11,0.1,86,21
Burgos,2023-11-14,16,9,0.2,83,19
Burgos,2023-11-15,15,9,1.9,82,7
Burgos,2023-11-16,16,10,3.6,88,14
Burgos,2023-11-17,15,8,0.0,77,6
Burgos,2023-11-18,17,7,0.0,70,9
Burgos,2023-11-19,17,7,0.0,73,6
Burgos,2023-11-20,12,6,1.4,86,11
Burgos,2023-11-21,7,4,0.0,76,20
Burgos,2023-11-22,7,3,0.7,85,24
Burgos,2023-11-23,8,2,0.0,76,22
Burgos,2023-11-24,10,3,0.0,83,20
Burgos,2023-11-25,11,3,0.0,84,14
Burgos,2023-11-26,11,2,0.0,69,7
Burgos,2023-11-27,11,3,0.1,76,12
Burgos,2023-11-28,11,7,3.1,89,8
Burgos,2023-11-29,12,9,2.4,89,25
Burgos,2023-11-30,11,6,25.6,92,19
Burgos,2023-12-01,7,3,4.9,84,17
Burgos,2023-12-02,5,0,0.3,86,8
Burgos,2023-12-03,6,-1,0.2,81,15
Burgos,2023-12-04,9,2,4.8,84,24
Burgos,2023-12-05,6,-1,0.0,80,5
Burgos,2023-12-06,7,-1,0.0,72,8
Burgos,2023-12-07,9,2,14.6,86,19
Burgos,2023-12-08,8,3,0.1,85,15
Burgos,2023-12-09,11,4,0.7,92,22
Burgos,2023-12-10,13,9,0.1,91,19
Burgos,2023-12-11,12,7,0.2,86,22
Burgos,2023-12-12,12,8,7.6,87,25
Burgos,2023-12-13,7,3,2.9,83,21
Burgos,2023-12-14,6,3,0.1,86,11
Burgos,2023-12-15,9,3,1.0,88,12
Burgos,2023-12-16,10,1,0.0,76,12
Burgos,2023-12-17,8,0,0.0,46,3
Burgos,2023-12-18,8,-1,0.0,47,3
Burgos,2023-12-19,5,-2,0.0,50,4
Burgos,2023-12-20,5,-1,1.3,80,17
Burgos,2023-12-21,7,2,0.0,89,9
Burgos,2023-12-22,10,3,0.0,83,13
Burgos,2023-12-23,8,2,0.0,84,15
Burgos,2023-12-24,8,0,0.0,80,5
Burgos,2023-12-25,7,-1,0.0,60,5
Burgos,2023-12-26,6,-2,0.0,68,7
Burgos,2023-12-27,8,-2,0.0,62,13
Burgos,2023-12-28,8,1,0.2,71,14
Burgos,2023-12-29,8,4,1.8,86,10
Burgos,2023-12-30,10,4,0.3,83,17
Burgos,2023-12-31,8,2,2.7,76,23
Burgos,2024-01-01,7,1,0.0,78,13
Burgos,2024-01-02,9,3,1.8,72,27
Burgos,2024-01-03,11,7,5.2,90,20
Burgos,2024-01-04,9,3,0.6,82,17
Burgos,2024-01-05,5,1,2.0,86,9
Burgos,2024-01-06,4,-1,1.2,86,11
Burgos,2024-01-07,3,-2,0.1,93,13
Burgos,2024-01-08,2,-3,0.0,86,7
Burgos,2024-01-09,3,-2,0.0,86,5
Burgos,2024-01-10,4,0,3.9,94,9
Burgos,2024-01-11,2,-2,0.4,87,13
Burgos,2024-01-12,7,-3,0.0,70,7
Burgos,2024-01-13,9,-1,0.0,61,11
Burgos,2024-01-14,9,4,7.2,93,16
Burgos,2024-01-15,12,8,8.3,93,17
Burgos,2024-01-16,12,9,5.0,93,22
Burgos,2024-01-17,11,7,7.6,83,39
Burgos,2024-01-18,10,6,1.8,79,30
Burgos,2024-01-19,3,-4,1.8,92,26
Burgos,2024-01-20,5,-6,0.0,75,11
Burgos,2024-01-21,8,-2,0.0,73,12
Burgos,2024-01-22,11,1,0.0,84,16
Burgos,2024-01-23,12,6,0.0,89,8
Burgos,2024-01-24,14,6,0.0,76,6
Burgos,2024-01-25,14,5,0.0,72,8
Burgos,2024-01-26,14,4,0.0,71,10
Burgos,2024-01-27,16,5,0.0,56,5
Burgos,2024-01-28,16,6,0.0,58,10
Burgos,2024-01-29,15,6,0.0,62,7
Burgos,2024-01-30,15,3,0.0,63,4
Burgos,2024-01-31,15,4,0.0,65,5
Burgos,2024-02-01,14,5,0.0,67,12
Burgos,2024-02-02,10,4,0.0,86,18
Burgos,2024-02-03,14,3,0.0,70,6
Burgos,2024-02-04,15,4,0.0,59,3
Burgos,2024-02-05,13,4,0.0,60,4
Burgos,2024-02-06,12,3,0.0,66,6
Burgos,2024-02-07,9,3,0.3,86,19
Burgos,2024-02-08,11,5,0.4,78,34
Burgos,2024-02-09,9,6,10.4,86,24
Burgos,2024-02-10,7,1,5.4,78,19
Burgos,2024-02-11,5,-0,0.5,88,20
Burgos,2024-02-12,12,3,0.7,83,17
Burgos,2024-02-13,13,6,0.2,83,16
Burgos,2024-02-14,16,7,0.1,82,10
Burgos,2024-02-15,16,8,7.7,79,16
Burgos,2024-02-16,10,4,4.5,79,12
Burgos,2024-02-17,13,1,0.0,63,8
Burgos,2024-02-18,14,3,0.0,66,5
Burgos,2024-02-19,12,4,0.4,75,17
Burgos,2024-02-20,16,3,0.0,47,8
Burgos,2024-02-21,12,3,0.0,58,14
Burgos,2024-02-22,11,3,7.1,78,28
Burgos,2024-02-23,7,-1,1.7,75,29
Burgos,2024-02-24,6,-2,0.7,80,23
Burgos,2024-02-25,9,3,14.7,89,37
Burgos,2024-02-26,5,1,9.2,85,28
Burgos,2024-02-27,4,1,3.2,88,33
Burgos,2024-02-28,7,2,0.5,87,19
Burgos,2024-02-29,8,1,1.8,89,12
Burgos,2024-03-01,7,-2,0.2,82,22
Burgos,2024-03-02,4,-1,21.2,87,26
Burgos,2024-03-03,6,-2,2.1,82,14
Burgos,2024-03-04,8,0,2.3,88,20
Burgos,2024-03-05,8,-1,0.0,70,13
Burgos,2024-03-06,11,-1,0.0,63,9
Burgos,2024-03-07,12,3,3.9,71,21
Burgos,2024-03-08,6,2,8.1,89,27
Burgos,2024-03-09,4,1,10.7,86,26
Burgos,2024-03-10,7,0,4.3,90,26
Burgos,2024-03-11,10,1,0.0,79,14
Burgos,2024-03-12,13,1,0.0,70,3
Burgos,2024-03-13,16,3,0.0,59,8
Burgos,2024-03-14,15,5,0.1,71,16
Burgos,2024-03-15,15,7,0.8,76,13
Burgos,2024-03-16,16,4,0.0,72,11
Burgos,2024-03-17,18,8,0.0,75,12
Burgos,2024-03-18,19,7,0.0,69,6
Burgos,2024-03-19,19,7,0.0,69,5
Burgos,2024-03-20,19,8,3.4,67,8
Burgos,2024-03-21,19,9,1.2,72,15
Burgos,2024-03-22,23,8,0.0,61,7
Burgos,2024-03-23,15,4,0.0,70,23
Burgos,2024-03-24,14,1,0.0,62,19
Burgos,2024-03-25,15,4,1.9,72,15
Burgos,2024-03-26,6,-1,2.1,78,19
Burgos,2024-03-27,10,-0,5.8,85,32
Burgos,2024-03-28,10,1,10.6,85,34
Burgos,2024-03-29,8,3,13.7,83,21
Burgos,2024-03-30,8,1,3.2,92,16
Burgos,2024-03-31,6,2,8.2,92,18
Burgos,2024-04-01,8,1,1.4,84,28
Burgos,2024-04-02,10,0,1.9,83,23
Burgos,2024-04-03,12,6,1.8,81,22
Burgos,2024-04-04,18,5,0.0,71,17
Burgos,2024-04-05,20,7,0.0,59,20
Burgos,2024-04-06,20,11,0.0,53,26
Burgos,2024-04-07,15,9,8.1,81,10
Burgos,2024-04-08,12,2,9.5,82,21
Burgos,2024-04-09,10,0,0.1,76,8
Burgos,2024-04-10,14,1,0.0,66,11
Burgos,2024-04-11,19,5,0.0,71,14
Burgos,2024-04-12,23,7,0.0,60,7
Burgos,2024-04-13,24,9,0.0,52,6
Burgos,2024-04-14,24,10,0.0,55,8
Burgos,2024-04-15,17,7,0.0,70,18
Burgos,2024-04-16,13,4,0.0,75,19
Burgos,2024-04-17,12,4,0.2,71,21
Burgos,2024-04-18,12,2,0.0,72,23
Burgos,2024-04-19,17,-0,0.0,53,10
Burgos,2024-04-20,15,3,0.0,65,22
Burgos,2024-04-21,13,2,0.0,67,24
Burgos,2024-04-22,10,1,0.0,64,27
Burgos,2024-04-23,9,0,0.2,77,18
Burgos,2024-04-24,13,-2,0.0,69,12
Burgos,2024-04-25,11,2,1.4,74,9
Burgos,2024-04-26,13,3,0.8,76,14
Burgos,2024-04-27,10,3,9.7,80,19
Burgos,2024-04-28,13,-0,1.9,72,11
Burgos,2024-04-29,14,2,0.2,75,12
Burgos,2024-04-30,15,3,2.0,76,15
Burgos,2024-05-01,9,2,4.9,81,12
Burgos,2024-05-02,11,-1,0.4,75,15
Burgos,2024-05-03,13,2,0.4,77,20
Burgos,2024-05-04,17,8,0.9,85,23
Burgos,2024-05-05,15,9,8.1,91,21
Burgos,2024-05-06,13,5,2.9,81,10
Burgos,2024-05-07,16,5,0.0,73,14
Burgos,2024-05-08,18,3,0.0,73,17
Burgos,2024-05-09,22,6,0.0,61,8
Burgos,2024-05-10,24,10,0.0,55,6
Burgos,2024-05-11,21,10,2.3,71,8
Burgos,2024-05-12,20,9,0.3,75,7
Burgos,2024-05-13,20,9,6.9,78,19
Burgos,2024-05-14,13,6,11.9,80,13
Burgos,2024-05-15,12,2,4.7,78,16
Burgos,2024-05-16,11,3,1.5,80,16
Burgos,2024-05-17,15,6,2.5,76,12
Burgos,2024-05-18,16,5,0.7,77,11
Burgos,2024-05-19,15,6,7.7,81,6
Burgos,2024-05-20,14,5,4.7,81,9
Burgos,2024-05-21,15,5,0.1,81,9
Burgos,2024-05-22,14,6,1.9,80,13
Burgos,2024-05-23,16,5,0.1,75,10
Burgos,2024-05-24,19,5,0.0,72,10
Burgos,2024-05-25,22,9,0.0,61,11
Burgos,2024-05-26,18,8,1.5,80,10
Burgos,2024-05-27,16,7,0.0,82,20
Burgos,2024-05-28,22,6,0.0,63,12
Burgos,2024-05-29,23,10,0.0,67,11
Burgos,2024-05-30,21,9,0.0,78,18
Burgos,2024-05-31,16,5,0.0,72,24
Burgos,2024-06-01,15,5,0.0,77,24
Burgos,2024-06-02,17,7,0.0,78,23
Burgos,2024-06-03,21,8,0.0,76,18
Burgos,2024-06-04,24,8,0.0,67,8
Burgos,2024-06-05,27,11,0.0,54,10
Burgos,2024-06-06,29,13,0.2,62,9
Burgos,2024-06-07,27,13,1.4,69,16
Burgos,2024-06-08,23,13,21.1,86,12
Burgos,2024-06-09,18,10,4.5,84,17
Burgos,2024-06-10,17,7,0.0,76,21
Burgos,2024-06-11,17,6,0.2,78,19
Burgos,2024-06-12,17,7,3.2,75,19
Burgos,2024-06-13,22,4,0.0,60,12
Burgos,2024-06-14,22,10,1.8,64,18
Burgos,2024-06-15,20,9,0.0,67,9
Burgos,2024-06-16,23,8,0.0,59,10
Burgos,2024-06-17,26,9,0.0,57,14
Burgos,2024-06-18,21,11,5.1,83,10
Burgos,2024-06-19,21,9,1.0,76,9
Burgos,2024-06-20,17,10,10.6,84,9
Burgos,2024-06-21,21,8,0.2,72,6
Burgos,2024-06-22,20,10,0.1,76,10
Burgos,2024-06-23,21,10,0.1,73,16
Burgos,2024-06-24,24,11,0.0,67,12
Burgos,2024-06-25,30,13,1.4,63,7
Burgos,2024-06-26,28,15,4.6,69,11
Burgos,2024-06-27,28,15,0.0,68,14
Burgos,2024-06-28,25,14,2.3,74,21
Burgos,2024-06-29,18,14,6.8,94,10
Burgos,2024-06-30,20,12,2.5,83,10
Burgos,2024-07-01,21,9,0.0,73,19
Burgos,2024-07-02,23,11,0.0,67,15
Burgos,2024-07-03,25,10,0.0,55,13
Burgos,2024-07-04,26,10,0.0,59,16
Burgos,2024-07-05,34,14,0.7,64,13
Burgos,2024-07-06,17,10,0.2,87,20
Burgos,2024-07-07,24,7,0.0,68,14
Burgos,2024-07-08,28,12,0.0,52,11
Burgos,2024-07-09,27,15,1.8,48,15
Burgos,2024-07-10,28,14,0.0,66,12
Burgos,2024-07-11,31,16,0.0,52,16
Burgos,2024-07-12,21,11,0.0,73,19
Burgos,2024-07-13,27,8,0.0,58,14
Burgos,2024-07-14,27,14,0.0,40,12
Burgos,2024-07-15,27,15,1.1,49,19
Burgos,2024-07-16,26,9,0.0,60,11
Burgos,2024-07-17,32,10,0.0,50,13
Burgos,2024-07-18,34,15,0.0,40,12
Burgos,2024-07-19,34,15,0.0,45,14
Burgos,2024-07-20,30,14,4.3,56,13
Burgos,2024-07-21,23,11,0.1,55,17
Burgos,2024-07-22,29,9,0.0,52,17
Burgos,2024-07-23,34,15,0.0,48,15
Burgos,2024-07-24,34,15,0.0,48,16
Burgos,2024-07-25,31,13,0.0,57,22
Burgos,2024-07-26,32,12,0.0,55,19
Burgos,2024-07-27,34,13,0.0,60,15
Burgos,2024-07-28,36,15,0.0,45,14
Burgos,2024-07-29,36,20,0.2,41,12
Burgos,2024-07-30,35,20,0.1,41,10
Burgos,2024-07-31,35,18,0.0,32,13
Burgos,2024-08-01,32,16,0.1,56,17
Burgos,2024-08-02,26,14,0.1,70,22
Burgos,2024-08-03,30,12,0.0,53,16
Burgos,2024-08-04,34,12,0.0,40,13
Burgos,2024-08-05,36,15,0.0,47,12
Burgos,2024-08-06,32,14,0.0,62,16
Burgos,2024-08-07,30,14,0.0,66,21
Burgos,2024-08-08,34,14,0.0,59,18
Burgos,2024-08-09,33,14,0.0,58,18
Burgos,2024-08-10,38,17,0.0,42,12
Burgos,2024-08-11,37,22,0.0,26,13
Burgos,2024-08-12,33,17,0.2,46,13
Burgos,2024-08-13,27,14,5.3,71,13
Burgos,2024-08-14,22,12,1.0,70,20
Burgos,2024-08-15,26,8,0.0,58,17
Burgos,2024-08-16,29,10,0.0,50,13
Burgos,2024-08-17,29,14,0.0,48,13
Burgos,2024-08-18,25,14,0.6,66,18
Burgos,2024-08-19,30,10,0.0,51,13
Burgos,2024-08-20,29,13,0.0,44,17
Burgos,2024-08-21,29,14,0.0,64,19
Burgos,2024-08-22,34,15,0.0,49,11
Burgos,2024-08-23,33,14,0.0,49,10
Burgos,2024-08-24,33,14,0.0,48,19
Burgos,2024-08-25,21,12,0.0,73,25
Burgos,2024-08-26,27,9,0.0,58,18
Burgos,2024-08-27,33,14,0.0,40,9
Burgos,2024-08-28,34,15,0.4,40,13
Burgos,2024-08-29,26,15,0.8,77,17
Burgos,2024-08-30,27,15,3.7,70,12
Burgos,2024-08-31,26,14,20.2,77,11
Burgos,2024-09-01,25,14,0.1,71,10
Burgos,2024-09-02,24,14,13.1,80,15
Burgos,2024-09-03,16,13,0.9,90,22
Burgos,2024-09-04,17,10,1.4,81,20
Burgos,2024-09-05,18,9,1.3,67,11
Burgos,2024-09-06,19,10,9.6,65,11
Burgos,2024-09-07,20,9,0.0,50,15
Burgos,2024-09-08,21,11,0.1,56,11
Burgos,2024-09-09,23,9,0.0,64,12
Burgos,2024-09-10,21,10,0.0,66,17
Burgos,2024-09-11,21,7,0.0,64,13
Burgos,2024-09-12,17,9,1.3,78,13
Burgos,2024-09-13,16,6,0.1,70,21
Burgos,2024-09-14,21,4,0.0,54,16
Burgos,2024-09-15,22,7,0.0,41,20
Burgos,2024-09-16,20,6,0.0,55,22
Burgos,2024-09-17,17,8,0.0,74,26
Burgos,2024-09-18,22,8,0.0,69,16
Burgos,2024-09-19,24,10,0.1,66,8
Burgos,2024-09-20,21,12,1.6,74,8
Burgos,2024-09-21,21,10,4.2,67,8
Burgos,2024-09-22,21,10,1.2,67,12
Burgos,2024-09-23,20,8,0.0,61,8
Burgos,2024-09-24,18,10,0.0,58,14
Burgos,2024-09-25,20,12,1.0,77,28
Burgos,2024-09-26,19,13,6.2,75,36
Burgos,2024-09-27,15,6,0.3,62,21
Burgos,2024-09-28,15,5,0.0,69,11
Burgos,2024-09-29,22,7,0.0,43,14
Burgos,2024-09-30,24,11,0.0,41,9
Burgos,2024-10-01,23,13,1.7,65,13
Burgos,2024-10-02,19,13,21.1,86,15
Burgos,2024-10-03,16,7,0.0,74,14
Burgos,2024-10-04,18,6,0.0,62,8
Burgos,2024-10-05,21,9,1.3,61,15
Burgos,2024-10-06,19,14,25.8,82,26
Burgos,2024-10-07,16,10,15.3,89,21
Burgos,2024-10-08,15,10,2.3,81,30
Burgos,2024-10-09,17,11,7.9,83,39
Burgos,2024-10-10,15,7,0.0,73,12
Burgos,2024-10-11,16,7,0.0,65,11
Burgos,2024-10-12,16,11,6.0,84,14
Burgos,2024-10-13,23,10,0.0,71,8
Burgos,2024-10-14,21,13,2.5,77,8
Burgos,2024-10-15,21,14,3.8,79,18
Burgos,2024-10-16,19,12,15.8,82,22
Burgos,2024-10-17,13,6,18.3,86,11
Burgos,2024-10-18,13,4,0.1,74,9
Burgos,2024-10-19,15,9,2.6,85,16
Burgos,2024-10-20,19,10,0.1,81,11
Burgos,2024-10-21,20,9,0.0,74,12
Burgos,2024-10-22,15,9,0.2,82,19
Burgos,2024-10-23,19,7,0.0,74,8
Burgos,2024-10-24,19,9,0.0,74,13
Burgos,2024-10-25,12,5,6.8,86,12
Burgos,2024-10-26,10,4,3.5,72,9
Burgos,2024-10-27,10,4,9.2,84,12
Burgos,2024-10-28,15,6,0.1,86,17
Burgos,2024-10-29,16,8,0.0,83,17
Burgos,2024-10-30,13,10,5.2,90,19
Burgos,2024-10-31,17,8,0.1,78,8
Burgos,2024-11-01,18,10,0.1,76,8
Burgos,2024-11-02,16,8,0.0,84,13
Burgos,2024-11-03,18,8,0.0,77,10
Burgos,2024-11-04,17,8,0.0,74,10
Burgos,2024-11-05,17,8,0.0,75,6
Burgos,2024-11-06,19,7,0.0,73,4
Burgos,2024-11-07,18,7,0.0,73,7
Burgos,2024-11-08,17,9,0.0,72,8
Burgos,2024-11-09,13,7,2.0,89,8
Burgos,2024-11-10,14,6,0.4,78,7
Burgos,2024-11-11,11,7,0.3,86,19
Burgos,2024-11-12,9,2,0.2,81,25
Burgos,2024-11-13,6,2,2.6,86,21
Burgos,2024-11-14,13,3,0.0,82,13
Burgos,2024-11-15,15,6,0.0,82,5
Burgos,2024-11-16,15,6,0.0,80,4
Burgos,2024-11-17,16,7,0.0,71,5
Burgos,2024-11-18,15,6,0.0,78,6
Burgos,2024-11-19,14,5,0.0,76,10
Burgos,2024-11-20,12,5,0.0,80,17
Burgos,2024-11-21,11,6,0.9,79,31
Burgos,2024-11-22,9,3,3.4,76,13
Burgos,2024-11-23,14,3,0.0,71,16
Burgos,2024-11-24,18,7,0.0,64,29
Burgos,2024-11-25,16,3,14.4,71,23
Burgos,2024-11-26,8,3,0.0,80,10
Burgos,2024-11-27,10,2,0.0,82,7
Burgos,2024-11-28,13,2,0.0,62,9
Burgos,2024-11-29,14,5,0.0,55,10
Burgos,2024-11-30,15,6,0.0,85,10
Burgos,2024-12-01,15,6,0.1,76,9
Burgos,2024-12-02,12,6,3.1,79,11
Burgos,2024-12-03,10,4,5.5,82,8
Burgos,2024-12-04,9,5,0.9,86,8
Burgos,2024-12-05,11,3,0.0,84,6
Burgos,2024-12-06,13,6,0.1,86,9
Burgos,2024-12-07,9,2,0.7,86,17
Burgos,2024-12-08,3,1,5.4,91,21
Burgos,2024-12-09,2,-0,3.2,96,17
Burgos,2024-12-10,3,0,0.2,90,13
Burgos,2024-12-11,3,-1,0.5,85,9
Burgos,2024-12-12,7,-2,0.1,82,7
Burgos,2024-12-13,6,-2,0.7,80,7
Burgos,2024-12-14,6,-2,0.0,83,6
Burgos,2024-12-15,5,-0,0.2,87,8
Burgos,2024-12-16,9,-0,0.0,73,8
Burgos,2024-12-17,10,0,0.0,51,12
Burgos,2024-12-18,12,4,0.0,62,17
Burgos,2024-12-19,9,1,5.4,86,25
Burgos,2024-12-20,6,-0,0.4,86,13
Burgos,2024-12-21,6,-0,0.0,79,6
Burgos,2024-12-22,8,0,0.3,81,10
Burgos,2024-12-23,4,2,1.5,89,21
Burgos,2024-12-24,7,3,0.0,93,14
Burgos,2024-12-25,11,4,0.0,88,15
Burgos,2024-12-26,12,4,0.0,81,4
Burgos,2024-12-27,12,3,0.0,82,4
Burgos,2024-12-28,9,-0,0.0,73,4
Burgos,2024-12-29,7,-1,0.0,71,5
Burgos,2024-12-30,6,-2,0.0,62,5
Burgos,2024-12-31,9,-2,0.0,61,4
Burgos,2025-01-01,6,-2,0.0,65,9
Burgos,2025-01-02,5,-1,0.0,75,14
Burgos,2025-01-03,4,0,9.5,86,16
Burgos,2025-01-04,9,4,0.0,77,20
Burgos,2025-01-05,9,3,0.0,81,28
Burgos,2025-01-06,7,0,3.2,82,24
Burgos,2025-01-07,8,0,1.4,91,26
Burgos,2025-01-08,9,6,1.1,83,32
Burgos,2025-01-09,11,6,2.1,88,26
Burgos,2025-01-10,10,6,0.7,89,18
Burgos,2025-01-11,11,3,3.8,81,13
Burgos,2025-01-12,7,-2,0.2,78,18
Burgos,2025-01-13,5,-4,0.0,64,18
Burgos,2025-01-14,8,-4,0.0,41,7
Burgos,2025-01-15,9,-2,0.0,37,14
Burgos,2025-01-16,6,-1,0.0,73,17
Burgos,2025-01-17,7,-2,0.0,75,5
Burgos,2025-01-18,7,-3,0.0,72,5
Burgos,2025-01-19,7,-2,2.2,64,9
Burgos,2025-01-20,5,1,0.6,96,10
Burgos,2025-01-21,9,5,4.4,91,11
Burgos,2025-01-22,10,6,11.2,90,21
Burgos,2025-01-23,11,6,2.6,87,10
Burgos,2025-01-24,12,5,0.0,85,24
Burgos,2025-01-25,9,2,3.6,80,23
Burgos,2025-01-26,11,2,2.9,85,36
Burgos,2025-01-27,11,2,20.6,86,35
Burgos,2025-01-28,7,1,1.3,79,29
Burgos,2025-01-29,6,1,2.2,83,32
Burgos,2025-01-30,4,1,4.3,83,28
Burgos,2025-01-31,7,-1,0.0,72,9
Burgos,2025-02-01,8,0,0.5,74,8
Burgos,2025-02-02,4,-1,4.8,88,8
Burgos,2025-02-03,9,0,0.0,79,9
Burgos,2025-02-04,9,-1,0.0,76,7
Burgos,2025-02-05,9,0,0.0,75,14
Burgos,2025-02-06,9,-1,0.0,77,8
Burgos,2025-02-07,4,-0,12.4,89,13
Burgos,2025-02-08,5,-5,0.0,83,6
Burgos,2025-02-09,10,1,0.1,87,11
Burgos,2025-02-10,12,5,2.0,94,7
Burgos,2025-02-11,11,4,0.5,79,12
Burgos,2025-02-12,9,3,5.8,85,8
Burgos,2025-02-13,10,1,4.8,80,8
Burgos,2025-02-14,12,3,0.0,79,8
Burgos,2025-02-15,14,3,0.0,71,9
Burgos,2025-02-16,15,3,0.7,56,7
Burgos,2025-02-17,13,5,0.8,73,4
Burgos,2025-02-18,15,5,0.0,67,10
Burgos,2025-02-19,13,4,0.0,77,9
Burgos,2025-02-20,14,5,0.1,77,12
Burgos,2025-02-21,15,7,8.3,73,20
Burgos,2025-02-22,9,3,3.3,81,13
Burgos,2025-02-23,12,1,0.0,67,7
Burgos,2025-02-24,13,5,0.0,67,19
Burgos,2025-02-25,8,2,3.2,76,18
Burgos,2025-02-26,9,-1,0.0,68,7
Burgos,2025-02-27,9,2,0.2,62,5
Burgos,2025-02-28,9,1,0.0,76,15
